transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN001496,M82536,9780208953261,2024-03-10,2024-03-12,BR004
TXN001497,M27481,9780199471133,2025-06-22,2025-07-05,BR014
TXN001499,M10946,9780234103463,2024-12-10,2024-12-29,BR002
TXN001500,M47189,9781331167723,2025-04-06,2025-04-22,BR013
TXN001501,M26632,9781084376854,2024-05-06,2024-06-20,BR011
TXN001502,M64005,9781793521965,2024-02-14,2024-02-16,BR003
TXN001503,M88154,9780355643435,2024-07-17,2024-07-20,BR008
TXN001504,M92207,9780931706950,2024-07-02,2024-07-03,BR005
TXN001505,M83100,9781676164531,2024-04-27,2024-05-01,BR002
TXN001506,M91123,9781223989839,2025-06-23,2025-07-10,BR013
TXN001507,M38740,9781031219807,2024-04-14,2024-04-23,BR011
TXN001508,M16955,9781242642364,2024-05-28,2024-06-25,BR013
TXN001509,M72182,9780190924874,2025-09-01,2025-09-03,BR003
TXN001510,M17081,9780039111427,2024-11-07,2024-11-16,BR005
TXN001511,M53816,9781228230523,2025-04-26,2025-04-28,BR015
TXN001512,M23686,9780622072234,2025-07-04,2025-07-10,BR015
TXN001514,M40841,9781204787683,2024-11-12,2024-11-26,BR010
TXN001515,M36050,9781859964866,2024-02-13,2024-03-09,BR015
TXN001516,M24435,9780031954190,2025-08-04,2025-08-18,BR002
TXN001518,M86689,9781924632034,2025-08-04,2025-08-11,BR015
TXN001519,M89879,9781677537266,2025-09-14,2025-09-29,BR007
TXN001520,M35448,9780145057664,2023-10-12,2023-12-15,BR005
TXN001521,M14206,9781887071550,2024-03-03,2024-03-07,BR001
TXN001522,M71018,9780128400838,2025-01-17,2025-01-25,BR003
TXN001523,M48687,9780765975959,2024-09-05,2024-05-29,BR013
TXN001524,M32273,9780776808987,2023-12-02,2023-12-05,BR009
TXN001526,M87539,9780004023694,2024-03-03,2024-03-27,BR008
TXN001527,M66113,9781894301206,2024-04-25,2024-05-09,BR004
TXN001528,M85951,9780372711759,2025-01-06,2025-01-11,BR015
TXN001529,M85196,9781498855822,2025-02-13,2025-02-15,BR007
TXN001531,M79615,9780944128336,2025-07-18,2025-08-14,BR013
TXN001533,M11628,9780329715069,2024-08-05,2024-08-10,BR007
TXN001534,M56976,9780670551439,2024-10-03,2024-10-04,BR011
TXN001535,M72886,9781936634392,2025-05-24,2025-06-21,BR003
TXN001536,M84760,9780959611113,2025-05-18,2025-06-02,BR001
TXN001537,M28169,9780867120073,2024-02-20,2024-03-19,BR007
TXN001538,M58551,9781559102452,2023-12-26,2024-01-23,BR012
TXN001539,M92222,9780903267144,2024-12-20,2025-01-06,BR015
TXN001540,M14287,9781217942819,2024-10-10,2024-10-30,BR013
TXN001541,M81098,9781065277583,2024-05-24,2024-05-27,BR004
TXN001542,M91324,9781345337228,2023-11-09,2023-11-26,BR012
TXN001543,M98428,9780217221450,2025-02-27,2025-03-11,BR001
TXN001544,M70994,9781661894375,2025-02-04,2025-02-25,BR006
TXN001545,M83241,9780635100467,2024-02-27,2024-03-05,BR009
TXN001546,M28141,9781657256590,2025-07-09,2025-07-30,BR004
TXN001547,M72717,9780246175205,2025-07-21,2025-08-13,BR013
TXN001548,M37498,9781432600556,2025-05-20,2025-06-01,BR013
TXN001549,M45043,9781017833256,2025-02-22,2025-02-25,BR007
TXN001550,M58865,9781899936076,2025-09-17,2025-10-14,BR008
TXN001551,M26083,9781045069177,2025-06-11,2025-06-29,BR009
TXN001552,M48307,9781993593748,2024-05-20,2024-06-12,BR006
TXN001553,M18601,9780946408306,2024-03-24,2024-03-27,BR015
TXN001554,M61207,9780606014885,2025-08-31,2025-09-03,BR005
TXN001555,M24334,9781907938849,2025-05-05,2025-05-21,BR002
TXN001556,M29726,9781852830618,2024-06-10,2024-06-11,BR009
TXN001557,M48426,9781012424466,2024-02-09,2024-02-14,BR011
TXN001558,M72115,9780251448813,2023-12-08,2023-12-09,BR008
TXN001559,M48209,9780031421753,2024-01-10,2024-01-18,BR001
TXN001560,M78107,9780794151522,2024-07-23,2024-08-13,BR007
TXN001561,M94679,9781091122529,2024-10-29,2024-11-21,BR008
TXN001562,M79489,9781505661866,2024-03-17,2024-04-05,BR008
TXN001563,M27295,9781913787653,2025-01-25,2025-02-03,BR005
TXN001564,M39724,9780073095059,2025-01-30,2025-02-01,BR005
TXN001565,M29443,9780571219889,2025-04-26,2025-05-16,BR008
TXN001566,M31075,9781788519052,2024-04-10,2024-04-16,BR005
TXN001567,M97340,9781010424628,2024-05-06,2024-05-08,BR003
TXN001568,M51500,9780851744605,2023-11-02,2023-11-08,BR008
TXN001569,M36890,9781212899156,2024-01-04,2024-01-16,BR001
TXN001570,M29391,9781512939132,2023-11-18,2023-12-06,BR009
TXN001571,M49526,9780898484168,2025-04-15,2025-05-01,BR001
TXN001572,M29055,9781615402113,2025-09-06,2025-09-07,BR015
TXN001573,M81584,9780707568140,2024-02-07,2024-02-17,BR006
TXN001574,M72116,9780522910735,2025-03-29,2025-04-17,BR013
TXN001575,M97410,9780836084931,2024-10-08,2024-11-07,BR010
TXN001576,M67947,9780639638454,2024-01-21,2024-02-19,BR002
TXN001577,M15253,9781439164976,2023-10-15,2023-10-16,BR009
TXN001578,M62642,9781934292914,2025-09-20,2025-09-23,BR004
TXN001579,M52777,9780033016230,2024-05-03,2024-05-20,BR011
TXN001580,M39116,9780310615378,2024-01-27,2024-01-28,BR013
TXN001581,M20956,9781566847322,2024-03-13,2024-03-16,BR008
TXN001582,M77081,9780377460409,2024-08-25,2024-09-14,BR008
TXN001583,M77050,9780078436147,2024-01-24,2024-02-06,BR015
TXN001584,M29391,9780607819755,2024-05-22,2024-06-03,BR007
TXN001585,M11597,9781347642733,2024-08-29,2024-09-13,BR006
TXN001586,M83535,9780376388216,2024-04-26,2024-05-20,BR012
TXN001587,M64474,9781148460192,2025-09-12,2025-10-06,BR005
TXN001588,M65552,9780443899829,2025-01-14,2025-02-02,BR007
TXN001589,M88372,9780058695076,2024-03-03,2024-03-31,BR004
TXN001591,M59253,9781793350558,2024-09-22,2024-10-01,BR007
TXN001592,M64331,9781736801192,2025-07-29,2025-08-23,BR008
TXN001593,M27947,9781037681189,2024-08-31,2024-09-18,BR014
TXN001594,M74302,nan,2024-01-21,2024-02-09,BR014
TXN001595,M49834,9780510409616,2025-10-07,2025-10-08,BR012
TXN001596,M10320,9780153911491,2024-11-09,2024-12-06,BR005
TXN001597,M93435,9780748207367,2025-07-23,2025-08-02,BR011
TXN001598,M64677,9780893940652,2025-08-27,2025-09-04,BR015
TXN001599,M13728,9780019043229,2024-04-02,2024-04-05,BR005
TXN001600,M88497,9780333247075,2024-03-26,2024-04-09,BR010
TXN001601,M43804,9780135462126,2024-09-24,2024-10-21,BR008
TXN001602,M25674,9780508261127,2024-03-16,2024-04-13,BR012
TXN001603,M44018,9781163248881,2025-09-07,2025-09-22,BR001
TXN001604,M27759,9781298937629,2025-01-02,2025-01-16,BR001
TXN001607,M35403,9780828323086,2025-07-02,2025-07-22,BR003
TXN001608,M31906,9780881588149,2024-04-21,2024-05-19,BR014
TXN001609,M99780,9780067323182,2024-01-30,2024-02-22,BR005
TXN001610,M57516,9780681572454,2023-11-04,2023-11-09,BR010
TXN001611,M11690,9780001529113,2025-02-27,2025-03-15,BR005
TXN001612,M64000,9780785090250,2024-05-29,2024-06-05,BR015
TXN001613,M30257,9781442182998,2024-11-11,2024-12-10,BR014
TXN001614,M83224,9781812248903,2024-05-30,2024-06-27,BR014
TXN001615,M79742,9780867009002,2025-02-08,2025-02-12,BR012
TXN001616,M64702,9781551584829,2024-08-05,2024-08-10,BR002
TXN001617,M12277,9780624835509,2024-07-07,2024-07-12,BR005
TXN001619,M32571,9781098221041,2025-05-22,2025-05-26,BR001
TXN001620,M39144,9781481880442,2025-09-16,2025-09-24,BR012
TXN001622,M24643,9780126942897,2025-01-27,2025-02-10,BR013
TXN001623,M15572,9781420362589,2024-08-23,2024-09-09,BR001
TXN001624,M87748,9781417064625,2024-06-29,2024-07-01,BR002
TXN001625,M18683,9781026355824,2024-05-15,2024-06-10,BR001
TXN001626,M26225,9780764644894,2025-09-14,2025-09-21,BR004
TXN001628,M46356,9781905040438,2024-03-11,2024-04-08,BR006
TXN001629,M75619,9780538495165,2025-03-29,2025-04-17,BR010
TXN001630,M18957,9780119787184,2023-11-18,2023-12-05,BR010
TXN001631,M38442,9780913732656,2025-10-13,2025-11-07,BR005
TXN001633,M38051,9780119875614,2024-09-15,2024-09-27,BR014
TXN001634,M87251,9780023009150,2025-05-05,2025-05-11,BR011
TXN001635,M56507,9780980365771,2024-04-23,2024-05-01,BR007
TXN001636,M63422,9780609365953,2024-01-19,2024-01-23,BR006
TXN001637,M78121,9780491189415,2024-11-11,2024-11-21,BR013
TXN001638,M83024,9780687509263,2024-03-04,2024-03-08,BR002
TXN001639,M60434,9780998213743,2024-06-15,2024-07-07,BR010
TXN001640,M68190,9780140428865,2025-08-31,2025-09-28,BR007
TXN001641,M66093,9781053766600,2024-10-27,2024-11-22,BR002
TXN001642,M72347,9780260030832,2024-07-04,2024-07-26,BR006
TXN001643,M74441,9780062715319,2025-09-09,2025-10-01,BR007
TXN001644,M98672,9781550688269,2024-12-05,2024-12-28,BR003
TXN001645,M87405,9781682938447,2025-04-14,2025-04-20,BR012
TXN001646,M18481,9780348087352,2024-05-19,2024-06-08,BR004
TXN001647,M62990,9780603359101,2023-12-27,2024-01-12,BR014
TXN001648,M46505,9781090859914,2025-05-23,2025-06-01,BR013
TXN001649,M94388,9780074926994,2025-01-11,2025-01-31,BR006
TXN001650,M63011,9781489971845,2024-01-28,2024-02-22,BR009
TXN001651,M69589,9781932591408,2025-04-30,2025-05-08,BR005
TXN001653,M16927,9781908726179,2025-04-24,2025-04-30,BR008
TXN001654,M60152,9781234838935,2024-06-08,2024-06-28,BR006
TXN001655,M91688,9780828040563,2025-07-23,2025-08-09,BR002
TXN001656,M74512,9780996508261,2024-12-18,2025-01-03,BR004
TXN001657,M74258,9780641869655,2024-08-06,2024-09-03,BR009
TXN001659,M66414,9780434682393,2025-05-18,2025-05-29,BR002
TXN001662,M31514,9780016809415,2024-05-15,2024-05-28,BR003
TXN001663,M73891,9781076283979,2025-01-25,2025-02-16,BR010
TXN001664,M82585,9780534407773,2024-12-24,2025-01-11,BR010
TXN001665,M30487,9780072662924,2024-06-21,2024-07-10,BR007
TXN001666,M59518,9781760299149,2023-10-30,2023-11-09,BR006
TXN001668,M58026,9780561781709,2024-03-11,2024-04-05,BR012
TXN001669,M91940,9780192061362,2024-04-04,2024-04-16,BR002
TXN001670,M63992,9780778956136,2024-03-21,2024-03-29,BR011
TXN001671,M94945,9781449029500,2024-01-24,2024-01-27,BR002
TXN001673,M52744,nan,2025-02-23,2025-03-14,BR011
TXN001675,M71564,9780217982139,2024-04-21,2024-05-04,BR006
TXN001676,M52260,9780985797362,2025-08-07,2025-07-31,BR013
TXN001677,M98488,9780182856053,2024-03-29,2024-04-23,BR008
TXN001678,M97475,9780798661775,2025-03-08,2025-03-22,BR010
TXN001679,M36444,9781368205061,2024-11-12,2024-11-15,BR014
TXN001681,M85172,9781146921824,2023-12-06,2023-12-09,BR004
TXN001682,M85784,9781967908981,2025-04-30,2025-05-19,BR006
TXN001683,M79607,9780699848022,2024-01-14,2024-01-17,BR004
TXN001684,M95398,9781093869484,2025-09-21,2025-10-05,BR009
TXN001685,M96960,9781959881148,2024-06-23,2024-07-02,BR004
TXN001686,M91915,9780715238677,2024-07-25,2024-07-31,BR011
TXN001687,M12438,9780097461915,2025-03-22,2025-04-10,BR009
TXN001688,M75431,9781987682991,2025-08-13,2025-08-28,BR014
TXN001689,M45118,9780258937082,2024-06-02,2024-06-30,BR009
TXN001690,M66849,9781235040566,2024-07-18,2024-08-04,BR012
TXN001691,M36299,9781900124829,2025-05-04,2025-05-28,BR003
TXN001692,M99824,9781442867963,2024-03-05,2024-03-16,BR014
TXN001693,M18444,9781232894636,2025-07-08,2025-08-04,BR014
TXN001694,M47623,9780562415283,2025-04-22,2025-04-30,BR005
TXN001695,M63197,9780562926932,2025-07-09,2025-07-17,BR003
TXN001696,M50703,9781895138184,2025-03-16,2025-03-30,BR009
TXN001697,M94793,9781078468503,2025-01-01,2025-01-06,BR004
TXN001698,M13819,9781430349181,2025-06-07,2025-06-25,BR013
TXN001699,M33066,9780797203853,2024-12-12,2024-12-28,BR001
TXN001701,M88852,9781313259361,2024-09-25,2024-10-09,BR002
TXN001703,M28423,9781105276989,2025-09-05,2025-10-05,BR010
TXN001704,M25812,9781809270450,2024-01-16,2024-02-10,BR014
TXN001706,M88619,9781874422754,2024-10-20,2024-11-16,BR013
TXN001707,M86588,9781965594285,2024-01-16,2024-01-24,BR013
TXN001708,M65426,9780650200029,2025-05-21,2025-05-30,BR002
TXN001709,M67602,9780931321559,2023-12-03,2023-12-19,BR014
TXN001710,M79922,9781570836824,2025-02-23,2025-03-09,BR002
TXN001711,M72240,9781488966996,2025-10-10,2025-11-09,BR005
TXN001712,M28993,9780736774628,2025-04-11,2025-04-21,BR012
TXN001713,M12762,9781825431835,2025-05-24,2025-06-20,BR015
TXN001714,M96798,9780231239202,2025-01-14,2025-02-09,BR001
TXN001715,M98027,9780601836475,2024-02-08,2024-02-29,BR009
TXN001716,M57560,9781082768170,2024-02-20,2024-03-19,BR011
TXN001718,M61508,9780529187680,2024-04-07,2024-04-10,BR015
TXN001719,M40862,9781082717215,2024-12-09,2024-10-12,BR014
TXN001720,M67520,9780739920527,2024-02-17,2024-03-09,BR015
TXN001721,M63253,9781216591438,2024-11-21,2024-12-18,BR005
TXN001722,M74447,9780255398350,2024-11-23,2024-12-04,BR007
TXN001723,M65360,9781617773266,2024-05-12,2024-05-18,BR014
TXN001724,M44205,9781449791278,2024-12-28,2025-01-21,BR006
TXN001725,M81791,9780292712058,2024-04-11,2024-05-06,BR008
TXN001726,M16828,9781137529886,2024-04-08,2024-05-04,BR003
TXN001727,M94030,9780125608329,2023-11-10,2023-11-20,BR007
TXN001728,M51120,9781879788893,2024-08-29,2024-09-15,BR002
TXN001729,M95089,9781852386009,2024-03-09,2024-03-23,BR014
TXN001730,M51864,9781361995174,2023-12-01,2023-12-10,BR014
TXN001731,M32738,9780910292955,2025-10-02,2025-02-20,BR014
TXN001732,M36039,9781374830936,2025-08-10,2025-09-08,BR006
TXN001733,M59456,9781139719124,2024-07-30,2024-07-31,BR015
TXN001734,M13010,9780132176729,2023-11-22,2023-11-30,BR011
TXN001736,M32119,nan,2023-11-06,2023-11-15,BR010
TXN001737,M29562,9781873393048,2024-12-05,2024-12-24,BR006
TXN001738,M25381,nan,2024-08-24,2024-09-23,BR009
TXN001739,M69468,9780802748126,2025-04-24,2025-05-17,BR008
TXN001740,M36626,9780114086824,2025-08-17,2025-08-26,BR014
TXN001741,M47743,9781229462091,2024-03-03,2024-03-31,BR007
TXN001742,M37080,9781610399524,2025-05-05,2025-05-27,BR014
TXN001743,M34820,9780137124367,2025-08-27,2025-08-28,BR007
TXN001744,M48036,9781642304121,2023-11-01,2023-12-01,BR004
TXN001745,M42547,9780615927381,2024-10-09,2024-10-12,BR011
TXN001746,M11352,9780990716693,2023-10-30,2023-11-22,BR014
TXN001748,M88275,9780403010950,2025-08-07,2025-08-09,BR002
TXN001749,M53628,9781975649159,2024-09-01,2024-09-21,BR008
TXN001750,M97921,9781462347124,2025-06-16,2025-07-12,BR010
TXN001751,M15965,nan,2024-04-14,2024-04-24,BR009
TXN001752,M61733,9780108018107,2024-03-13,2024-03-31,BR003
TXN001753,M15390,9780176417260,2024-10-25,2024-11-10,BR005
TXN001755,M79523,9780380671304,2024-09-15,2024-09-17,BR005
TXN001756,M26760,9781104584740,2024-07-03,2024-03-19,BR014
TXN001757,M66372,9780130096258,2024-11-05,2024-12-02,BR015
TXN001758,M44571,9781669470311,2024-11-27,2024-12-08,BR007
TXN001759,M74392,9780396274667,2024-08-28,2024-09-27,BR003
TXN001762,M44108,9781977140043,2024-12-15,2025-01-13,BR008
TXN001763,M74868,nan,2024-11-14,2024-12-02,BR006
TXN001764,M73596,9781905315208,2024-04-17,2024-05-15,BR002
TXN001765,M29405,9781976987311,2024-03-07,2024-03-17,BR002
TXN001766,M33678,9780669841664,2025-09-11,2025-09-20,BR012
TXN001767,M83825,9780740779435,2024-04-01,2024-04-02,BR010
TXN001768,M78945,9781623899493,2024-12-02,2024-12-05,BR003
TXN001770,M53077,nan,2024-10-24,2024-10-28,BR011
TXN001771,M61664,9780160204180,2025-09-02,2025-09-29,BR015
TXN001772,M52406,9780599898974,2025-08-02,2025-08-25,BR002
TXN001773,M96447,9780708894804,2025-05-31,2025-06-20,BR011
TXN001774,M96246,nan,2025-06-27,2025-07-12,BR001
TXN001775,M52587,9781482217582,2024-10-23,2024-11-18,BR012
TXN001778,M19269,9780128794296,2025-02-15,2025-02-28,BR010
TXN001779,M43444,9781697040951,2024-03-29,2024-04-01,BR013
TXN001780,M12688,9781196156078,2025-08-01,2025-08-14,BR003
TXN001781,M47347,9780748835652,2023-12-31,2024-01-10,BR011
TXN001783,M99779,9781960478429,2023-11-30,2023-12-27,BR006
TXN001784,M58163,9780851622590,2025-04-21,2025-05-04,BR008
TXN001785,M72447,9781882089345,2024-11-07,2024-12-02,BR010
TXN001786,M65382,9780624672876,2024-12-27,2025-01-17,BR010
TXN001787,M65838,9781091141315,2024-12-15,2024-12-30,BR009
TXN001788,M98662,9781923613379,2025-03-23,2025-04-22,BR011
TXN001789,M74922,9781230458816,2024-08-01,2024-08-11,BR011
TXN001790,M71370,9780544724198,2023-12-24,2024-01-03,BR015
TXN001791,M29478,9780344096617,2024-09-21,2024-10-18,BR011
TXN001792,M42591,9780824989804,2024-11-16,2024-12-04,BR005
TXN001793,M20031,9781782141747,2024-08-11,2024-08-25,BR009
TXN001794,M64135,9780592664866,2025-01-06,2025-02-02,BR011
TXN001796,M75987,nan,2025-07-08,2025-07-14,BR012
TXN001798,M49013,9780753605110,2024-09-24,2024-10-16,BR012
TXN001799,M68975,9780398863654,2024-04-12,2024-05-12,BR005
TXN001800,M34535,9780894559068,2024-10-02,2024-10-22,BR002
TXN001801,M43989,9780994248947,2024-02-21,2024-02-22,BR002
TXN001802,M10766,9781648966767,2023-11-19,2023-12-05,BR001
TXN001803,M70314,9781204565779,2024-06-18,2024-07-12,BR014
TXN001804,M88890,9781453389065,2024-01-17,2024-02-06,BR005
TXN001807,M24668,9781677462599,2023-12-02,2023-12-30,BR012
TXN001808,M13514,9780124115842,2024-11-06,2024-11-14,BR011
TXN001809,M67119,9780080179865,2024-09-29,2024-10-06,BR014
TXN001810,M21284,9780312995706,2025-08-24,2025-09-07,BR008
TXN001811,M12859,9781264261215,2025-08-16,2025-09-08,BR015
TXN001813,M68918,9780785254829,2024-05-27,2024-06-23,BR004
TXN001814,M61345,9780854540068,2024-04-17,2024-05-15,BR001
TXN001815,M66595,9781752311231,2024-02-03,2024-02-22,BR014
TXN001817,M62386,9781272038861,2025-02-25,2025-03-27,BR010
TXN001818,M98954,9781508019633,2025-06-09,2025-07-02,BR014
TXN001820,M18324,9780534001810,2025-03-19,2025-04-04,BR011
TXN001821,M25327,9781784816520,2024-05-04,2024-05-27,BR011
TXN001822,M67177,nan,2024-04-16,2024-05-02,BR005
TXN001823,M55068,9781460838518,2024-09-25,2024-10-25,BR009
TXN001824,M99780,9781810539126,2024-11-09,2024-12-02,BR010
TXN001825,M96108,9781999698829,2025-07-21,2025-08-13,BR015
TXN001826,M61166,9781579271473,2025-02-22,2025-03-15,BR014
TXN001827,M57219,9781301986422,2024-04-26,2024-05-02,BR013
TXN001828,M91506,9780972833912,2024-02-01,2024-02-23,BR012
TXN001829,M73293,9781062932881,2025-08-19,2025-09-04,BR004
TXN001830,M23225,9780210102329,2025-07-24,2025-07-31,BR008
TXN001831,M82984,nan,2023-10-25,2023-11-03,BR001
TXN001832,M56798,9781661008987,2025-08-16,2025-09-14,BR003
TXN001833,M75991,nan,2025-02-19,2025-02-23,BR002
TXN001834,M90945,9780081435618,2024-05-12,2024-05-21,BR009
TXN001836,M83010,9780546951004,2024-03-07,2024-04-04,BR003
TXN001837,M77552,9781620545966,2024-08-28,2024-09-27,BR002
TXN001838,M67386,9781006666414,2023-12-06,2023-12-10,BR014
TXN001839,M90028,9781411340787,2024-06-06,2024-07-03,BR014
TXN001840,M83724,nan,2024-07-31,2024-08-04,BR002
TXN001841,M36920,9781089058366,2024-08-15,2024-09-07,BR003
TXN001842,M67870,9781826899962,2024-02-07,2024-02-11,BR008
TXN001843,M30223,9780838688892,2024-01-08,2024-01-12,BR006
TXN001844,M36462,9780505962577,2025-06-21,2025-06-22,BR007
TXN001845,M42154,9781093201260,2025-07-19,2025-08-05,BR008
TXN001846,M32447,9781898260417,2024-11-21,2024-12-05,BR006
TXN001847,M57270,9781217558515,2024-09-14,2024-10-09,BR004
TXN001848,M79422,9781127469215,2023-12-23,2024-01-06,BR004
TXN001849,M64186,9781199626424,2024-02-09,2024-03-08,BR015
TXN001850,M77653,9781891704543,2025-08-13,2025-08-28,BR006
TXN001851,M29082,9781457056826,2023-10-16,2023-10-19,BR012
TXN001852,M21112,9780570900160,2024-03-22,2024-03-28,BR007
TXN001855,M92786,9781312616851,2023-10-18,2023-11-04,BR013
TXN001856,M48761,9780580119507,2025-01-02,2025-01-20,BR015
TXN001858,M46671,9780923007164,2024-12-20,2025-01-12,BR010
TXN001859,M62944,9780741894854,2025-03-08,2025-03-28,BR004
TXN001860,M91027,9780987698933,2025-07-07,2025-08-02,BR012
TXN001861,M95033,9781294471615,2025-09-14,2025-09-17,BR004
TXN001862,M14845,9781348131045,2024-06-12,2024-07-06,BR007
TXN001863,M26515,9781896321745,2024-03-17,2024-03-20,BR009
TXN001864,M77065,9781483526805,2024-08-05,2024-08-26,BR009
TXN001865,M30975,nan,2024-04-30,2024-05-19,BR015
TXN001866,M43907,9780673983442,2025-08-24,2025-09-07,BR013
TXN001867,M76227,9781253646283,2023-11-17,2023-11-26,BR001
TXN001869,M95322,9781623920906,2024-11-12,2024-12-06,BR008
TXN001870,M10683,9781107409132,2023-12-25,2024-01-13,BR004
TXN001871,M84133,9780786190256,2025-05-24,2025-06-21,BR011
TXN001872,M88059,9781022069534,2024-05-31,2024-06-26,BR005
TXN001873,M85073,9780201227598,2024-07-01,2024-07-25,BR012
TXN001874,M42457,9780260151537,2025-07-05,2025-08-01,BR009
TXN001875,M57352,9781947950740,2023-11-15,2023-12-12,BR003
TXN001876,M64008,9780732798055,2025-03-14,2025-03-19,BR001
TXN001877,M72423,9780310064930,2025-09-21,2025-10-08,BR002
TXN001878,M62789,9780910452038,2024-08-22,2024-09-19,BR009
TXN001879,M44562,9780184913594,2025-01-06,2025-01-21,BR011
TXN001880,M74165,9781535952057,2024-07-23,2024-07-28,BR007
TXN001881,M76294,9780679900696,2024-08-22,2024-09-14,BR012
TXN001882,M77264,9780867740370,2024-10-14,2024-10-29,BR002
TXN001883,M72043,nan,2025-03-04,2025-03-16,BR003
TXN001884,M25566,9780394495309,2023-10-16,2023-10-28,BR007
TXN001885,M84942,9781625503251,2025-06-10,2025-06-22,BR009
TXN001886,M49967,9781365426247,2023-12-30,2023-12-31,BR005
TXN001887,M28726,9780902923348,2024-06-11,2024-07-11,BR010
TXN001888,M49998,9780009060533,2023-10-18,2023-11-11,BR004
TXN001889,M74067,nan,2025-04-24,2025-05-22,BR009
TXN001890,M15856,9781302116675,2024-03-22,2024-04-06,BR010
TXN001891,M54279,9780457598879,2024-06-06,2024-07-03,BR008
TXN001892,M89391,9780299642600,2024-03-30,2024-04-14,BR003
TXN001893,M68973,9781202755820,2023-12-09,2023-12-20,BR003
TXN001894,M21706,9781092071154,2025-06-20,2025-07-03,BR011
TXN001895,M40516,9780236219216,2024-06-27,2024-07-19,BR006
TXN001897,M31707,9781881959779,2024-02-13,2024-03-09,BR010
TXN001898,M50481,9781880053782,2025-04-25,2025-04-28,BR002
TXN001899,M35221,9780869289723,2025-05-23,2025-05-25,BR009
